name,team,event,time,state,is_relay,place,points,simulation_id
Olivia Johnson,Hannibal,100 Breast,71.54129523674099,Bad,False,13,4,0
Emelia Rosebaugh,Monett,100 Breast,71.63166155703277,Average,False,14,3,0
Olyvia Beach,Greenwood,100 Breast,71.92461469832071,Average,False,15,2,0
Audrey Coppinger,St. Teresa's Academy,100 Breast,72.55165080852932,Good,False,16,1,0
Audrey Qureshi,Villa Duchesne,100 Breast,72.66575105084952,Bad,False,17,0,0
Caroline Forhetz,Glendale,100 Breast,73.33676359501204,Bad,False,18,0,0
Emma Hane,Nerinx Hall,100 Breast,73.7610219544125,Good,False,19,0,0
Kelly Frank,Notre Dame de Sion,100 Breast,73.96192686417564,Average,False,20,0,0
Evelyn Martin,Lebanon,100 Breast,74.0121164189458,Good,False,21,0,0
Elliette Chambers,Smithville,100 Breast,74.19388657086219,Average,False,22,0,0
Riley Oesch,Jefferson City,100 Breast,74.82287169418395,Good,False,23,0,0
Paige Garrett,Lutheran St. Charles,100 Breast,74.83743168755731,Good,False,24,0,0
Lily Bluel,Monett,100 Breast,75.23505610009893,Bad,False,25,0,0
Elizabeth Fowler,Kearney,100 Breast,75.42139637246844,Average,False,26,0,0
Ashleigh Cruce,Platte County,100 Breast,75.8281334798429,Bad,False,27,0,0
Penelope Autry,West Plains,100 Breast,76.09348453307685,Bad,False,28,0,0
Dakota Collins,Poplar Bluff,100 Breast,76.16848144931933,Good,False,29,0,0
Ava Ventimiglia,St. Michael the Archangel,100 Breast,76.22326948674524,Average,False,30,0,0
Ronnie Benford,Platte County,100 Breast,76.54190445869396,Good,False,31,0,0
Molly Rodriguez,Savannah,100 Breast,76.57927632356133,Average,False,32,0,0
Charlotte Brown,Villa Duchesne,100 Fly,56.427831457238426,Average,False,1,20,0
Breanna Wilkinson,Rockwood Summit,100 Fly,57.5774761461173,Good,False,2,17,0
Aubrey Yancey,Lutheran South,100 Fly,57.64550244249867,Good,False,3,16,0
Serena Huang,Parkway Central,100 Fly,58.54118204768485,Good,False,4,15,0
Madelyn Mug,Visitation Academy,100 Fly,58.65323899794488,Bad,False,5,14,0
Kaylie Gerber,Kearney,100 Fly,59.78743678759195,Average,False,6,13,0
Kalli Beard,Grain Valley,100 Fly,60.11395364289109,Average,False,7,12,0
Marissa Kelley,John Burroughs,100 Fly,60.85056727094903,Good,False,8,11,0
Isabell Coffey,Monett,100 Fly,60.87035442547178,Average,False,9,9,0
Ann Erwin,Webster Groves,100 Fly,61.476035838380014,Average,False,10,7,0
Sarah Lamb,Principia,100 Fly,61.99971502508416,Average,False,11,6,0
Beau Gregg,Glendale,100 Fly,62.29626049325135,Good,False,12,5,0
Ashleigh Cruce,Platte County,100 Fly,62.637996975914355,Bad,False,13,4,0
Ryan Weber,Rockwood Summit,100 Fly,62.68977333150806,Bad,False,14,3,0
Jessica Lee,Ursuline Academy,100 Fly,63.24711425854755,Good,False,15,2,0
Lucy Baley,Nerinx Hall,100 Fly,63.518075545626466,Average,False,16,1,0
Jane Hill,Villa Duchesne,100 Fly,63.544782232679815,Bad,False,17,0,0
Lilah Orlando,Clayton,100 Fly,64.3093184883774,Average,False,18,0,0
Penelope Autry,West Plains,100 Fly,64.5318209304741,Bad,False,19,0,0
Lyla Ventimiglia,St. Michael the Archangel,100 Fly,64.58156589677242,Average,False,20,0,0
Paige Garrett,Lutheran St. Charles,100 Fly,64.74114420829098,Good,False,21,0,0
Kyla Potter,Webb City,100 Fly,65.1187639118853,Good,False,22,0,0
Kyra Langenstein,Notre Dame (Cape Girardeau),100 Fly,65.31323781631542,Average,False,23,0,0
Morley Anderson,St. Teresa's Academy,100 Fly,65.92329305964678,Average,False,24,0,0
Jayli Cope,Glendale,100 Fly,65.94651706683835,Average,False,25,0,0
Sophia Hall,St. Pius X (Kansas City),100 Fly,66.53735963691241,Average,False,26,0,0
Vivian McCaffrey,Ladue Horton Watkins,100 Fly,66.68806299792288,Good,False,27,0,0
Madelyn Morris,Notre Dame de Sion,100 Fly,67.14288736840781,Good,False,28,0,0
Keira Willis,Poplar Bluff,100 Fly,67.44519104669321,Average,False,29,0,0
Lillian Ferguson,Notre Dame (Cape Girardeau),100 Fly,68.00430320993541,Average,False,30,0,0
Grace Branstetter,Louisiana,100 Fly,68.34744234614493,Average,False,31,0,0
Lillian Palisch,Parkway West,100 Fly,68.45125824044814,Bad,False,32,0,0
Ava Fugate,St. Teresa's Academy,100 Free,52.282853020950974,Bad,False,1,20,0
Avery Frick,St. Michael the Archangel,100 Free,52.54338410324509,Good,False,2,17,0
Sydney Matheny,Parkway West,100 Free,52.87548741757041,Average,False,3,16,0
Quinn Porter,Webster Groves,100 Free,53.0097568569867,Good,False,4,15,0
Reese Anderson,Parkway Central,100 Free,53.47944341296969,Bad,False,5,14,0
Madison Arroyo,Father Tolton,100 Free,54.43590467044515,Average,False,6,13,0
Kennedy Roberts,Notre Dame de Sion,100 Free,54.84722518299575,Average,False,7,12,0
Kennedy Ringwald,Central (Cape Girardeau),100 Free,55.0844745346219,Good,False,8,11,0
Roslyn Fiorino,West Plains,100 Free,55.15925228043254,Good,False,9,9,0
Madeleine Williams,John Burroughs,100 Free,55.18129275886928,Average,False,10,7,0
Cecilia Tremont,Parkway Central,100 Free,55.52854495613573,Average,False,11,6,0
Storie Talbert,Louisiana,100 Free,56.06906317773464,Good,False,12,5,0
Katelyn Epple,Grain Valley,100 Free,56.35184818828161,Average,False,13,4,0
Gabrielle Salmans,Parkway Central,100 Free,56.440173250190554,Good,False,14,3,0
Tula Richard,Lincoln College Prep,100 Free,56.685626206001515,Average,False,15,2,0
Katherine Campbell,St. Teresa's Academy,100 Free,56.828104654937064,Good,False,16,1,0
Abigail Conrardy,Visitation Academy,100 Free,56.96981636157923,Bad,False,17,0,0
Gwendolyn Fiorino,West Plains,100 Free,57.65372402596687,Average,False,18,0,0
Amelia Ostendorf,Notre Dame de Sion,100 Free,57.69703949669939,Good,False,19,0,0
Ella Chrun,Ursuline Academy,100 Free,57.703012860704526,Good,False,20,0,0
Ella Messner,St. Teresa's Academy,100 Free,57.960516462623346,Good,False,21,0,0
Mary Wolf-Slinkard,Parkway North,100 Free,57.98260829659031,Average,False,22,0,0
Josephine Schloegel,St. Teresa's Academy,100 Free,57.98785399477202,Good,False,23,0,0
Elsa Dogotch,Carl Junction,100 Free,58.00967610629042,Average,False,24,0,0
Kenadie Johnson,Parkway Central,100 Free,58.31024057565241,Bad,False,25,0,0
Kayla Perrone,Father Tolton,100 Free,58.32601295405367,Bad,False,26,0,0
Sarah Gross,Lutheran St. Charles,100 Free,58.39454694744965,Average,False,27,0,0
Alexis Stone,STEAM Academy,100 Free,58.9100721878668,Good,False,28,0,0
Makayla Welch,Summit Christian Academy,100 Free,59.289203247706894,Average,False,29,0,0
Eleanor Woosley,Bolivar,100 Free,59.364317731151495,Average,False,30,0,0
Margaret Anne Nakatani,Webster Groves,100 Free,59.597612131215705,Average,False,31,0,0
Katherine Scott,Poplar Bluff,100 Free,59.864559467461106,Good,False,32,0,0
Aubrey Yancey,Lutheran South,200 Free,113.19935080169206,Average,False,1,20,0
Quinn Porter,Webster Groves,200 Free,113.54906090946965,Good,False,2,17,0
Madison Arroyo,Father Tolton,200 Free,113.67790635222585,Bad,False,3,16,0
Gracey MacLaughlin,Louisiana,200 Free,115.35350751895665,Good,False,4,15,0
Kate Brinton,Ladue Horton Watkins,200 Free,116.01642061651931,Good,False,5,14,0
Sydney Matheny,Parkway West,200 Free,116.11164962078966,Average,False,6,13,0
Reese Anderson,Parkway Central,200 Free,116.8504624820338,Bad,False,7,12,0
Olivia Deberge,Timberland,200 Free,118.32858360969804,Bad,False,8,11,0
Roslyn Fiorino,West Plains,200 Free,120.42768884478542,Good,False,9,9,0
Kennedy Ringwald,Central (Cape Girardeau),200 Free,122.09741691457407,Good,False,10,7,0
Gabrielle Salmans,Parkway Central,200 Free,122.18640850467735,Good,False,11,6,0
Paige Boomer,Father Tolton,200 Free,122.60231200534749,Average,False,12,5,0
Abigail Conrardy,Visitation Academy,200 Free,122.83699529871812,Bad,False,13,4,0
Madison Seabaugh,Visitation Academy,200 Free,123.14253944318521,Bad,False,14,3,0
Ryan Weber,Rockwood Summit,200 Free,124.49817612263129,Average,False,15,2,0
Sophia Warnick,Webster Groves,200 Free,125.41035201111843,Average,False,16,1,0
Madelyn Tucker,Parkway Central,200 Free,125.53805130796324,Average,False,17,0,0
Maya West,Ft. Zumwalt East,200 Free,126.01013968053675,Bad,False,18,0,0
Norah Klosterman,Webb City,200 Free,126.75510741153273,Good,False,19,0,0
Avery Eastman,Lutheran St. Charles,200 Free,126.89283584238187,Good,False,20,0,0
Ella Messner,St. Teresa's Academy,200 Free,127.08021532012475,Good,False,21,0,0
Katelyn Epple,Grain Valley,200 Free,127.3646584483985,Average,False,22,0,0
Morgan Parkerson,Incarnate Word Academy,200 Free,127.39741261276203,Good,False,23,0,0
Isabella Lamb,Parkway West,200 Free,129.12283106480567,Average,False,24,0,0
Bella Greene,Notre Dame (Cape Girardeau),200 Free,129.19268570529164,Average,False,25,0,0
Anna Cribbs,St. Teresa's Academy,200 Free,129.49477250992226,Good,False,26,0,0
Olivia Hanes,Ladue Horton Watkins,200 Free,129.50496683644707,Average,False,27,0,0
Remi Woolard,Platte County,200 Free,129.58759969135443,Average,False,28,0,0
Brooke Hess,Hannibal,200 Free,129.66447604485236,Good,False,29,0,0
Gwendolyn Fiorino,West Plains,200 Free,130.48331085519447,Bad,False,30,0,0
Lilah Orlando,Clayton,200 Free,130.64349112518056,Average,False,31,0,0
Hannah Walls,Parkway Central,200 Free,131.20598590163056,Average,False,32,0,0
St. Teresa's Academy,St. Teresa's Academy,200 Free Relay,99.52904975271889,Bad,True,1,40,0
Parkway Central,Parkway Central,200 Free Relay,100.7895235415847,Bad,True,2,34,0
Grain Valley,Grain Valley,200 Free Relay,102.801393535116,Average,True,3,32,0
Father Tolton,Father Tolton,200 Free Relay,103.01235520977124,Average,True,4,30,0
Rockwood Summit,Rockwood Summit,200 Free Relay,103.5132567245321,Average,True,5,28,0
Webster Groves,Webster Groves,200 Free Relay,103.87199816454907,Average,True,6,26,0
Notre Dame de Sion,Notre Dame de Sion,200 Free Relay,104.54545958307556,Average,True,7,24,0
John Burroughs,John Burroughs,200 Free Relay,104.82797252322922,Good,True,8,22,0
St. Michael the Archangel,St. Michael the Archangel,200 Free Relay,105.61574158606031,Good,True,9,18,0
Kearney,Kearney,200 Free Relay,105.79314078602539,Bad,True,10,14,0
Louisiana,Louisiana,200 Free Relay,106.03467368138794,Good,True,11,12,0
Ladue Horton Watkins,Ladue Horton Watkins,200 Free Relay,106.09265142786676,Average,True,12,10,0
Nerinx Hall,Nerinx Hall,200 Free Relay,106.13632037312915,Average,True,13,8,0
Ursuline Academy,Ursuline Academy,200 Free Relay,106.26784645650069,Good,True,14,6,0
Parkway West,Parkway West,200 Free Relay,106.50359232498688,Average,True,15,4,0
Monett,Monett,200 Free Relay,106.5595339236536,Average,True,16,2,0
Villa Duchesne,Villa Duchesne,200 Free Relay,107.28366565619174,Average,True,17,0,0
Hannibal,Hannibal,200 Free Relay,107.28458809776582,Average,True,18,0,0
Lebanon,Lebanon,200 Free Relay,107.42989976983648,Average,True,19,0,0
Webb City,Webb City,200 Free Relay,107.48692489115892,Good,True,20,0,0
Savannah,Savannah,200 Free Relay,107.7444107440023,Average,True,21,0,0
Poplar Bluff,Poplar Bluff,200 Free Relay,108.35839282256619,Average,True,22,0,0
Holt,Holt,200 Free Relay,108.49847672649793,Bad,True,23,0,0
Timberland,Timberland,200 Free Relay,108.61483128784812,Average,True,24,0,0
West Plains,West Plains,200 Free Relay,109.01012565450289,Good,True,25,0,0
Visitation Academy,Visitation Academy,200 Free Relay,109.75598827081662,Average,True,26,0,0
Notre Dame (Cape Girardeau),Notre Dame (Cape Girardeau),200 Free Relay,109.82614020973891,Average,True,27,0,0
Carl Junction,Carl Junction,200 Free Relay,109.87104905595109,Average,True,28,0,0
Glendale,Glendale,200 Free Relay,109.91610414929394,Average,True,29,0,0
Platte County,Platte County,200 Free Relay,110.186699899047,Average,True,30,0,0
Summit Christian Academy,Summit Christian Academy,200 Free Relay,110.50875183054019,Good,True,31,0,0
Clayton,Clayton,200 Free Relay,110.55175930806534,Good,True,32,0,0
Smithville,Smithville,200 Free Relay,111.21709676023166,Average,True,33,0,0
Lutheran St. Charles,Lutheran St. Charles,200 Free Relay,111.87227375904735,Average,True,34,0,0
Central (Cape Girardeau),Central (Cape Girardeau),200 Free Relay,112.3572667313528,Average,True,35,0,0
Ft. Zumwalt South,Ft. Zumwalt South,200 Free Relay,112.45303709201339,Average,True,36,0,0
St. Dominic,St. Dominic,200 Free Relay,112.90025374416828,Average,True,37,0,0
Lutheran South,Lutheran South,200 Free Relay,113.55130307564254,Bad,True,38,0,0
Logan-Rogersville,Logan-Rogersville,200 Free Relay,113.56966846631805,Average,True,39,0,0
Warrensburg,Warrensburg,200 Free Relay,113.607810743953,Average,True,40,0,0
New Covenant Academy,New Covenant Academy,200 Free Relay,113.74908460024164,Good,True,41,0,0
Bolivar,Bolivar,200 Free Relay,114.53428280701515,Average,True,42,0,0
Incarnate Word Academy,Incarnate Word Academy,200 Free Relay,114.75355773452738,Bad,True,43,0,0
Central (Springfield),Central (Springfield),200 Free Relay,115.40141345918686,Average,True,44,0,0
Belton,Belton,200 Free Relay,117.5215356473035,Average,True,45,0,0
Mehlville,Mehlville,200 Free Relay,117.62723115214645,Average,True,46,0,0
Ft. Zumwalt East,Ft. Zumwalt East,200 Free Relay,117.65919620391418,Bad,True,47,0,0
St. Pius X (Kansas City),St. Pius X (Kansas City),200 Free Relay,117.76306990263382,Average,True,48,0,0
Parkway North,Parkway North,200 Free Relay,118.21062369775856,Average,True,49,0,0
Capital City,Capital City,200 Free Relay,118.77373848267483,Average,True,50,0,0
Lincoln College Prep,Lincoln College Prep,200 Free Relay,119.27121546549738,Average,True,51,0,0
Marshfield,Marshfield,200 Free Relay,119.55512715373219,Average,True,52,0,0
Nevada,Nevada,200 Free Relay,119.7296844095084,Bad,True,53,0,0
St. Charles West,St. Charles West,200 Free Relay,119.8783419985505,Average,True,54,0,0
Washington,Washington,200 Free Relay,121.36031085302322,Average,True,55,0,0
STEAM Academy,STEAM Academy,200 Free Relay,121.853049576987,Good,True,56,0,0
Camdenton,Camdenton,200 Free Relay,122.17867280330698,Average,True,57,0,0
Principia,Principia,200 Free Relay,122.20608853793127,Average,True,58,0,0
Hillcrest,Hillcrest,200 Free Relay,122.46313141962084,Bad,True,59,0,0
Jefferson City,Jefferson City,200 Free Relay,124.54998469473864,Bad,True,60,0,0
Charlotte Brown,Villa Duchesne,200 IM,124.87450100739726,Good,False,1,20,0
Lily Kohler,Mehlville,200 IM,127.26791108260079,Good,False,2,17,0
Kate Punnewaert,Nerinx Hall,200 IM,128.25211356292556,Average,False,3,16,0
Sophia Stoops,Father Tolton,200 IM,129.25628904731164,Bad,False,4,15,0
Molly Moriarty,Visitation Academy,200 IM,129.27021228777633,Average,False,5,14,0
Riley Muran,Parkway Central,200 IM,131.60751482012745,Average,False,6,13,0
Ema Stojicevic,Clayton,200 IM,131.7415270525309,Average,False,7,12,0
Olive Agustin,Clayton,200 IM,133.2196387039643,Bad,False,8,11,0
Kennedy Chrun,Ursuline Academy,200 IM,134.36122099051144,Average,False,9,9,0
Lucia Fox,Parkway West,200 IM,136.19557312447523,Average,False,10,7,0
Marissa Kelley,John Burroughs,200 IM,137.23672508392096,Good,False,11,6,0
Olyvia Beach,Greenwood,200 IM,138.905278171824,Bad,False,12,5,0
Charlotte Leary,Villa Duchesne,200 IM,138.91900672203022,Average,False,13,4,0
Anna Irminger,Capital City,200 IM,139.43363809345695,Average,False,14,3,0
Kylie Montgomery,Webster Groves,200 IM,139.5002636617649,Average,False,15,2,0
Evelyn Martin,Lebanon,200 IM,140.34700270602514,Good,False,16,1,0
Elizabeth Martin,Grain Valley,200 IM,140.64438729030076,Bad,False,17,0,0
Mackenzie Johnson,Platte County,200 IM,141.35444365299142,Bad,False,18,0,0
Reece Gould,Savannah,200 IM,141.92310745333748,Bad,False,19,0,0
Lucy Baley,Nerinx Hall,200 IM,142.51185949349704,Average,False,20,0,0
Emelia Rosebaugh,Monett,200 IM,143.55157078244727,Average,False,21,0,0
Burke Sutton,Notre Dame de Sion,200 IM,143.64622282431986,Bad,False,22,0,0
Aspen Ritchie,Webb City,200 IM,143.80657563440548,Good,False,23,0,0
Elizabeth Fowler,Kearney,200 IM,147.09404826919345,Average,False,24,0,0
Kelly Frank,Notre Dame de Sion,200 IM,148.76305516531642,Average,False,25,0,0
CeCe Shah,Villa Duchesne,200 IM,148.88701975922558,Good,False,26,0,0
Olivia Johnson,Hannibal,200 IM,149.1177717830406,Bad,False,27,0,0
Annarose Schneider,Ladue Horton Watkins,200 IM,149.1415670073759,Average,False,28,0,0
Cambrie Ireland,Summit Christian Academy,200 IM,149.33330781678325,Average,False,29,0,0
Caroline Forhetz,Glendale,200 IM,149.39647881971896,Average,False,30,0,0
Camille Matlock,Clayton,200 IM,149.97366258350274,Average,False,31,0,0
Kyra Langenstein,Notre Dame (Cape Girardeau),200 IM,151.22673495902103,Average,False,32,0,0
Visitation Academy,Visitation Academy,200 Medley Relay,109.6457234864644,Bad,True,1,40,0
Parkway Central,Parkway Central,200 Medley Relay,111.75714037578334,Bad,True,2,34,0
John Burroughs,John Burroughs,200 Medley Relay,113.56771117396308,Average,True,3,32,0
Villa Duchesne,Villa Duchesne,200 Medley Relay,114.25015277055667,Good,True,4,30,0
Nerinx Hall,Nerinx Hall,200 Medley Relay,114.61449938094633,Bad,True,5,28,0
St. Teresa's Academy,St. Teresa's Academy,200 Medley Relay,115.66124522769277,Bad,True,6,26,0
Kearney,Kearney,200 Medley Relay,115.80121001560939,Bad,True,7,24,0
Ursuline Academy,Ursuline Academy,200 Medley Relay,115.87656512946519,Bad,True,8,22,0
Louisiana,Louisiana,200 Medley Relay,116.12329209596027,Good,True,9,18,0
Glendale,Glendale,200 Medley Relay,116.22808836290979,Bad,True,10,14,0
Monett,Monett,200 Medley Relay,116.71839678629064,Bad,True,11,12,0
Lebanon,Lebanon,200 Medley Relay,117.4263889344913,Average,True,12,10,0
St. Michael the Archangel,St. Michael the Archangel,200 Medley Relay,117.43334059006806,Average,True,13,8,0
Grain Valley,Grain Valley,200 Medley Relay,117.64595676504732,Average,True,14,6,0
Webster Groves,Webster Groves,200 Medley Relay,117.76580094880667,Average,True,15,4,0
Notre Dame de Sion,Notre Dame de Sion,200 Medley Relay,118.77840002324105,Average,True,16,2,0
Clayton,Clayton,200 Medley Relay,118.9972531331248,Average,True,17,0,0
Ladue Horton Watkins,Ladue Horton Watkins,200 Medley Relay,119.9630980157518,Average,True,18,0,0
West Plains,West Plains,200 Medley Relay,120.10956009474745,Good,True,19,0,0
Ft. Zumwalt South,Ft. Zumwalt South,200 Medley Relay,120.5994481202128,Average,True,20,0,0
Carl Junction,Carl Junction,200 Medley Relay,120.8751066619572,Average,True,21,0,0
Father Tolton,Father Tolton,200 Medley Relay,120.90346612924012,Average,True,22,0,0
Notre Dame (Cape Girardeau),Notre Dame (Cape Girardeau),200 Medley Relay,121.00976704532104,Average,True,23,0,0
Rockwood Summit,Rockwood Summit,200 Medley Relay,121.47432109522408,Average,True,24,0,0
Central (Cape Girardeau),Central (Cape Girardeau),200 Medley Relay,122.06682328735012,Good,True,25,0,0
Timberland,Timberland,200 Medley Relay,122.35461664422674,Average,True,26,0,0
Savannah,Savannah,200 Medley Relay,122.39469824445722,Average,True,27,0,0
Platte County,Platte County,200 Medley Relay,122.55282793694934,Average,True,28,0,0
Webb City,Webb City,200 Medley Relay,123.11160744735191,Good,True,29,0,0
Smithville,Smithville,200 Medley Relay,124.1175454077692,Average,True,30,0,0
Lutheran St. Charles,Lutheran St. Charles,200 Medley Relay,124.1712411884327,Average,True,31,0,0
Poplar Bluff,Poplar Bluff,200 Medley Relay,124.55977811065824,Average,True,32,0,0
St. Pius X (Kansas City),St. Pius X (Kansas City),200 Medley Relay,124.57312885518319,Good,True,33,0,0
Parkway West,Parkway West,200 Medley Relay,124.70714289971396,Average,True,34,0,0
Hannibal,Hannibal,200 Medley Relay,125.26381631623586,Average,True,35,0,0
Parkway North,Parkway North,200 Medley Relay,125.65207794127411,Good,True,36,0,0
St. Dominic,St. Dominic,200 Medley Relay,125.67388238260537,Bad,True,37,0,0
Lutheran South,Lutheran South,200 Medley Relay,126.50420147967897,Bad,True,38,0,0
Incarnate Word Academy,Incarnate Word Academy,200 Medley Relay,129.1528252368079,Average,True,39,0,0
Summit Christian Academy,Summit Christian Academy,200 Medley Relay,129.38381072284147,Good,True,40,0,0
Bolivar,Bolivar,200 Medley Relay,129.42489347785906,Average,True,41,0,0
Logan-Rogersville,Logan-Rogersville,200 Medley Relay,129.7634824607747,Average,True,42,0,0
Washington,Washington,200 Medley Relay,130.88066266670444,Average,True,43,0,0
Holt,Holt,200 Medley Relay,131.6609639127197,Bad,True,44,0,0
Central (Springfield),Central (Springfield),200 Medley Relay,132.35046889764672,Good,True,45,0,0
Mehlville,Mehlville,200 Medley Relay,132.36808234668564,Bad,True,46,0,0
Lincoln College Prep,Lincoln College Prep,200 Medley Relay,132.7786561254416,Bad,True,47,0,0
Belton,Belton,200 Medley Relay,132.92802051080113,Average,True,48,0,0
New Covenant Academy,New Covenant Academy,200 Medley Relay,135.39014301017377,Good,True,49,0,0
Principia,Principia,200 Medley Relay,135.55350797210647,Average,True,50,0,0
STEAM Academy,STEAM Academy,200 Medley Relay,135.6451149254761,Good,True,51,0,0
Nevada,Nevada,200 Medley Relay,137.53583001215895,Bad,True,52,0,0
Warrensburg,Warrensburg,200 Medley Relay,137.60332381920375,Average,True,53,0,0
Parkway Central,Parkway Central,400 Free Relay,214.11151088998724,Bad,True,1,40,0
Visitation Academy,Visitation Academy,400 Free Relay,219.29939938490537,Bad,True,2,34,0
Villa Duchesne,Villa Duchesne,400 Free Relay,225.2304907101731,Good,True,3,32,0
John Burroughs,John Burroughs,400 Free Relay,227.4832296351185,Average,True,4,30,0
St. Teresa's Academy,St. Teresa's Academy,400 Free Relay,228.6627621244132,Bad,True,5,28,0
Webster Groves,Webster Groves,400 Free Relay,229.46981653854218,Bad,True,6,26,0
Clayton,Clayton,400 Free Relay,231.3080128876688,Average,True,7,24,0
Grain Valley,Grain Valley,400 Free Relay,231.97787308030746,Bad,True,8,22,0
Father Tolton,Father Tolton,400 Free Relay,232.44890718926743,Bad,True,9,18,0
Parkway West,Parkway West,400 Free Relay,232.5993003877985,Average,True,10,14,0
Notre Dame de Sion,Notre Dame de Sion,400 Free Relay,234.84734047688923,Average,True,11,12,0
Nerinx Hall,Nerinx Hall,400 Free Relay,234.9134856943839,Bad,True,12,10,0
Rockwood Summit,Rockwood Summit,400 Free Relay,235.23048946840646,Bad,True,13,8,0
Ladue Horton Watkins,Ladue Horton Watkins,400 Free Relay,235.642071404419,Average,True,14,6,0
Monett,Monett,400 Free Relay,236.67121326394678,Bad,True,15,4,0
Platte County,Platte County,400 Free Relay,237.0323024259955,Bad,True,16,2,0
Webb City,Webb City,400 Free Relay,238.1201636018975,Bad,True,17,0,0
Kearney,Kearney,400 Free Relay,238.86061006680362,Average,True,18,0,0
Ft. Zumwalt South,Ft. Zumwalt South,400 Free Relay,239.435131948953,Average,True,19,0,0
St. Michael the Archangel,St. Michael the Archangel,400 Free Relay,239.98396227103217,Average,True,20,0,0
West Plains,West Plains,400 Free Relay,241.1377079491128,Average,True,21,0,0
Lebanon,Lebanon,400 Free Relay,241.2100604710061,Average,True,22,0,0
Carl Junction,Carl Junction,400 Free Relay,242.28567785110386,Average,True,23,0,0
Parkway North,Parkway North,400 Free Relay,242.47159455773595,Good,True,24,0,0
Summit Christian Academy,Summit Christian Academy,400 Free Relay,244.25906283464587,Good,True,25,0,0
Glendale,Glendale,400 Free Relay,245.06102585551696,Average,True,26,0,0
Lutheran St. Charles,Lutheran St. Charles,400 Free Relay,245.12871644327947,Good,True,27,0,0
Holt,Holt,400 Free Relay,245.24572239214024,Bad,True,28,0,0
